id_chamado,data_abertura,id_subtipo,tipo,id_bairro
16725889,2022-01-01,5071,Perturbação do sossego,20.0
16725896,2022-01-01,5071,Perturbação do sossego,26.0
16725898,2022-01-01,5071,Perturbação do sossego,128.0
16725902,2022-01-01,5071,Perturbação do sossego,38.0
16725903,2022-01-01,5071,Perturbação do sossego,26.0
16725906,2022-01-01,5071,Perturbação do sossego,38.0
16725907,2022-01-01,5071,Perturbação do sossego,124.0
16725911,2022-01-01,5071,Perturbação do sossego,148.0
16725912,2022-01-01,5071,Perturbação do sossego,132.0
16725913,2022-01-01,5071,Perturbação do sossego,125.0
16725917,2022-01-01,5071,Perturbação do sossego,99.0
16725918,2022-01-01,5071,Perturbação do sossego,99.0
16725919,2022-01-01,5071,Perturbação do sossego,139.0
16725922,2022-01-01,5071,Perturbação do sossego,127.0
16725927,2022-01-01,5071,Perturbação do sossego,114.0
16725928,2022-01-01,5071,Perturbação do sossego,7.0
16725934,2022-01-01,5071,Perturbação do sossego,122.0
16725950,2022-01-01,5071,Perturbação do sossego,109.0
16725955,2022-01-01,5071,Perturbação do sossego,17.0
16725965,2022-01-01,5071,Perturbação do sossego,132.0
16725978,2022-01-01,5071,Perturbação do sossego,132.0
16726010,2022-01-01,5071,Perturbação do sossego,20.0
16726034,2022-01-01,5071,Perturbação do sossego,141.0
16726039,2022-01-01,5071,Perturbação do sossego,151.0
16726051,2022-01-01,5071,Perturbação do sossego,131.0
16726161,2022-01-01,5071,Perturbação do sossego,15.0
16726248,2022-01-01,5071,Perturbação do sossego,76.0
16726279,2022-01-01,5071,Perturbação do sossego,151.0
16726337,2022-01-01,5071,Perturbação do sossego,33.0
16726410,2022-01-01,5071,Perturbação do sossego,71.0
16726412,2022-01-01,5071,Perturbação do sossego,132.0
16726445,2022-01-01,5071,Perturbação do sossego,144.0
16726473,2022-01-01,5071,Perturbação do sossego,10.0
16726475,2022-01-01,5071,Perturbação do sossego,128.0
16726514,2022-01-01,5071,Perturbação do sossego,5.0
16726540,2022-01-01,5071,Perturbação do sossego,10.0
16726543,2022-01-01,5071,Perturbação do sossego,53.0
16726593,2022-01-01,5071,Perturbação do sossego,20.0
16726646,2022-01-01,5071,Perturbação do sossego,5.0
16726689,2022-01-01,5071,Perturbação do sossego,128.0
16726700,2022-01-01,5071,Perturbação do sossego,63.0
16726733,2022-01-01,5071,Perturbação do sossego,151.0
16726753,2022-01-01,5071,Perturbação do sossego,144.0
16726755,2022-01-01,5071,Perturbação do sossego,122.0
16726765,2022-01-01,5071,Perturbação do sossego,122.0
16726767,2022-01-01,5071,Perturbação do sossego,29.0
16726768,2022-01-01,5071,Perturbação do sossego,151.0
16726776,2022-01-01,5071,Perturbação do sossego,125.0
16726780,2022-01-01,5071,Perturbação do sossego,28.0
16726820,2022-01-02,5071,Perturbação do sossego,20.0
16726821,2022-01-02,5071,Perturbação do sossego,5.0
16726824,2022-01-02,5071,Perturbação do sossego,20.0
16726826,2022-01-02,5071,Perturbação do sossego,127.0
16726850,2022-01-02,5071,Perturbação do sossego,35.0
16726851,2022-01-02,5071,Perturbação do sossego,20.0
16726857,2022-01-02,5071,Perturbação do sossego,35.0
16726900,2022-01-02,5071,Perturbação do sossego,97.0
16726973,2022-01-02,5071,Perturbação do sossego,20.0
16726986,2022-01-02,5071,Perturbação do sossego,20.0
16727023,2022-01-02,5071,Perturbação do sossego,144.0
16727045,2022-01-02,5071,Perturbação do sossego,33.0
16727094,2022-01-02,5071,Perturbação do sossego,144.0
16727294,2022-01-02,5071,Perturbação do sossego,86.0
16727343,2022-01-02,5071,Perturbação do sossego,61.0
16727394,2022-01-02,5071,Perturbação do sossego,37.0
16727418,2022-01-02,5071,Perturbação do sossego,152.0
16727443,2022-01-02,5071,Perturbação do sossego,24.0
16727461,2022-01-02,5071,Perturbação do sossego,123.0
16727488,2022-01-02,5071,Perturbação do sossego,38.0
16727492,2022-01-02,5071,Perturbação do sossego,35.0
16727501,2022-01-02,5071,Perturbação do sossego,128.0
16727504,2022-01-02,5071,Perturbação do sossego,144.0
16727515,2022-01-02,5071,Perturbação do sossego,24.0
16727529,2022-01-02,5071,Perturbação do sossego,132.0
16727569,2022-01-02,5071,Perturbação do sossego,37.0
16727582,2022-01-02,5071,Perturbação do sossego,38.0
16727604,2022-01-02,5071,Perturbação do sossego,122.0
16727611,2022-01-02,5071,Perturbação do sossego,128.0
16727617,2022-01-02,5071,Perturbação do sossego,25.0
16727632,2022-01-02,5071,Perturbação do sossego,36.0
16727634,2022-01-02,5071,Perturbação do sossego,38.0
16727640,2022-01-02,5071,Perturbação do sossego,36.0
16727651,2022-01-02,5071,Perturbação do sossego,38.0
16727687,2022-01-02,5071,Perturbação do sossego,128.0
16727725,2022-01-02,5071,Perturbação do sossego,99.0
16727726,2022-01-02,5071,Perturbação do sossego,139.0
16727732,2022-01-02,5071,Perturbação do sossego,99.0
16727738,2022-01-02,5071,Perturbação do sossego,101.0
16727784,2022-01-02,5071,Perturbação do sossego,38.0
16727802,2022-01-02,5071,Perturbação do sossego,101.0
16727807,2022-01-02,5071,Perturbação do sossego,24.0
16727825,2022-01-02,5071,Perturbação do sossego,148.0
16727833,2022-01-02,5071,Perturbação do sossego,128.0
16727837,2022-01-02,5071,Perturbação do sossego,31.0
16727882,2022-01-02,5071,Perturbação do sossego,29.0
16727886,2022-01-02,5071,Perturbação do sossego,31.0
16727899,2022-01-02,5071,Perturbação do sossego,49.0
16727903,2022-01-02,5071,Perturbação do sossego,21.0
16727910,2022-01-02,5071,Perturbação do sossego,31.0
16727922,2022-01-02,5071,Perturbação do sossego,45.0
16727926,2022-01-02,5071,Perturbação do sossego,17.0
16727934,2022-01-02,5071,Perturbação do sossego,146.0
16727943,2022-01-02,5071,Perturbação do sossego,29.0
16727957,2022-01-02,5071,Perturbação do sossego,26.0
16727961,2022-01-02,5071,Perturbação do sossego,17.0
16727977,2022-01-02,5071,Perturbação do sossego,128.0
16727994,2022-01-02,5071,Perturbação do sossego,132.0
16727998,2022-01-02,5071,Perturbação do sossego,65.0
16728002,2022-01-02,5071,Perturbação do sossego,121.0
16728020,2022-01-02,5071,Perturbação do sossego,151.0
16728023,2022-01-02,5071,Perturbação do sossego,149.0
16728039,2022-01-02,5071,Perturbação do sossego,24.0
16728044,2022-01-02,5071,Perturbação do sossego,144.0
16728050,2022-01-03,5071,Perturbação do sossego,151.0
16728055,2022-01-03,5071,Perturbação do sossego,20.0
16728057,2022-01-03,5071,Perturbação do sossego,20.0
16728058,2022-01-03,5071,Perturbação do sossego,20.0
16728064,2022-01-03,5071,Perturbação do sossego,14.0
16728065,2022-01-03,5071,Perturbação do sossego,
16728069,2022-01-03,5071,Perturbação do sossego,14.0
16728070,2022-01-03,5071,Perturbação do sossego,148.0
16728074,2022-01-03,5071,Perturbação do sossego,14.0
16728406,2022-01-03,5071,Perturbação do sossego,15.0
16728702,2022-01-03,5071,Perturbação do sossego,152.0
16728706,2022-01-03,5071,Perturbação do sossego,24.0
16728862,2022-01-03,5071,Perturbação do sossego,33.0
16729643,2022-01-03,5071,Perturbação do sossego,71.0
16729741,2022-01-03,5071,Perturbação do sossego,33.0
16729878,2022-01-03,5071,Perturbação do sossego,24.0
16729959,2022-01-03,5071,Perturbação do sossego,128.0
16730265,2022-01-03,5071,Perturbação do sossego,62.0
16730672,2022-01-03,5071,Perturbação do sossego,17.0
16730679,2022-01-03,5071,Perturbação do sossego,132.0
16730691,2022-01-03,5071,Perturbação do sossego,132.0
16730701,2022-01-03,5071,Perturbação do sossego,132.0
16730756,2022-01-03,5071,Perturbação do sossego,128.0
16730989,2022-01-03,5071,Perturbação do sossego,63.0
16731034,2022-01-03,5071,Perturbação do sossego,141.0
16731098,2022-01-03,5071,Perturbação do sossego,21.0
16731430,2022-01-03,5071,Perturbação do sossego,61.0
16731466,2022-01-03,5071,Perturbação do sossego,144.0
16731728,2022-01-03,5071,Perturbação do sossego,24.0
16731823,2022-01-03,5071,Perturbação do sossego,122.0
16731915,2022-01-03,5071,Perturbação do sossego,58.0
16732081,2022-01-03,5071,Perturbação do sossego,66.0
16732237,2022-01-03,5071,Perturbação do sossego,95.0
16732330,2022-01-03,5071,Perturbação do sossego,53.0
16732452,2022-01-03,5071,Perturbação do sossego,22.0
16732525,2022-01-03,5071,Perturbação do sossego,128.0
16732652,2022-01-03,5071,Perturbação do sossego,144.0
16732725,2022-01-03,5071,Perturbação do sossego,144.0
16732766,2022-01-03,5071,Perturbação do sossego,
16732779,2022-01-03,5071,Perturbação do sossego,14.0
16732791,2022-01-03,5071,Perturbação do sossego,144.0
16732815,2022-01-03,5071,Perturbação do sossego,89.0
16732849,2022-01-04,5071,Perturbação do sossego,74.0
16732871,2022-01-04,5071,Perturbação do sossego,116.0
16732943,2022-01-04,5071,Perturbação do sossego,119.0
16733459,2022-01-04,5071,Perturbação do sossego,63.0
16733499,2022-01-04,5071,Perturbação do sossego,63.0
16734154,2022-01-04,5071,Perturbação do sossego,139.0
16734475,2022-01-04,5071,Perturbação do sossego,48.0
16734554,2022-01-04,5071,Perturbação do sossego,128.0
16734678,2022-01-04,5071,Perturbação do sossego,26.0
16735196,2022-01-04,5071,Perturbação do sossego,144.0
16735463,2022-01-04,5071,Perturbação do sossego,23.0
16736061,2022-01-04,5071,Perturbação do sossego,90.0
16736090,2022-01-04,5071,Perturbação do sossego,
16736112,2022-01-04,5071,Perturbação do sossego,90.0
16736206,2022-01-04,5071,Perturbação do sossego,33.0
16736224,2022-01-04,5071,Perturbação do sossego,128.0
16736448,2022-01-04,5071,Perturbação do sossego,2.0
16736455,2022-01-04,5071,Perturbação do sossego,33.0
16736699,2022-01-04,5071,Perturbação do sossego,84.0
16736760,2022-01-04,5071,Perturbação do sossego,122.0
16736895,2022-01-04,5071,Perturbação do sossego,122.0
16737236,2022-01-04,5071,Perturbação do sossego,66.0
16737374,2022-01-04,5071,Perturbação do sossego,20.0
16737406,2022-01-04,5071,Perturbação do sossego,24.0
16737462,2022-01-04,5071,Perturbação do sossego,120.0
16737578,2022-01-04,5071,Perturbação do sossego,148.0
16737664,2022-01-04,5071,Perturbação do sossego,24.0
16737700,2022-01-04,5071,Perturbação do sossego,152.0
16737706,2022-01-04,5071,Perturbação do sossego,141.0
16737727,2022-01-04,5071,Perturbação do sossego,64.0
16737811,2022-01-04,5071,Perturbação do sossego,35.0
16737814,2022-01-04,5071,Perturbação do sossego,35.0
16737838,2022-01-04,5071,Perturbação do sossego,132.0
16737863,2022-01-04,5071,Perturbação do sossego,114.0
16737867,2022-01-04,5071,Perturbação do sossego,33.0
16737894,2022-01-04,5071,Perturbação do sossego,84.0
16737917,2022-01-04,5071,Perturbação do sossego,20.0
16737928,2022-01-04,5071,Perturbação do sossego,45.0
16737958,2022-01-04,5071,Perturbação do sossego,7.0
16737963,2022-01-04,5071,Perturbação do sossego,139.0
16738014,2022-01-05,5071,Perturbação do sossego,148.0
16738065,2022-01-05,5071,Perturbação do sossego,144.0
16738067,2022-01-05,5071,Perturbação do sossego,144.0
16738120,2022-01-05,5071,Perturbação do sossego,109.0
16738131,2022-01-05,5071,Perturbação do sossego,28.0
16738196,2022-01-05,5071,Perturbação do sossego,131.0
16738999,2022-01-05,5071,Perturbação do sossego,41.0
16739000,2022-01-05,5071,Perturbação do sossego,24.0
16739284,2022-01-05,5071,Perturbação do sossego,24.0
16739658,2022-01-05,5071,Perturbação do sossego,89.0
16740106,2022-01-05,5071,Perturbação do sossego,76.0
16740523,2022-01-05,5071,Perturbação do sossego,110.0
16740636,2022-01-05,5071,Perturbação do sossego,63.0
16740798,2022-01-05,5071,Perturbação do sossego,23.0
16741143,2022-01-05,5071,Perturbação do sossego,124.0
16741358,2022-01-05,5071,Perturbação do sossego,147.0
16741673,2022-01-05,5071,Perturbação do sossego,121.0
16741775,2022-01-05,5071,Perturbação do sossego,
16741789,2022-01-05,5071,Perturbação do sossego,18.0
16741793,2022-01-05,5071,Perturbação do sossego,18.0
16741861,2022-01-05,5071,Perturbação do sossego,122.0
16741990,2022-01-05,5071,Perturbação do sossego,37.0
16742148,2022-01-05,5071,Perturbação do sossego,82.0
16742164,2022-01-05,5071,Perturbação do sossego,90.0
16742328,2022-01-05,5071,Perturbação do sossego,101.0
16742350,2022-01-05,5071,Perturbação do sossego,66.0
16742369,2022-01-05,5071,Perturbação do sossego,132.0
16742392,2022-01-05,5071,Perturbação do sossego,101.0
16742518,2022-01-05,5071,Perturbação do sossego,153.0
16742523,2022-01-05,5071,Perturbação do sossego,128.0
16742567,2022-01-05,5071,Perturbação do sossego,10.0
16742573,2022-01-05,5071,Perturbação do sossego,10.0
16742621,2022-01-05,5071,Perturbação do sossego,65.0
16742683,2022-01-05,5071,Perturbação do sossego,20.0
16742707,2022-01-05,5071,Perturbação do sossego,99.0
16742728,2022-01-05,5071,Perturbação do sossego,128.0
16742839,2022-01-06,5071,Perturbação do sossego,17.0
16742949,2022-01-06,5071,Perturbação do sossego,20.0
16743306,2022-01-06,5071,Perturbação do sossego,36.0
16743904,2022-01-06,5071,Perturbação do sossego,38.0
16744015,2022-01-06,5071,Perturbação do sossego,26.0
16744805,2022-01-06,5071,Perturbação do sossego,144.0
16744863,2022-01-06,5071,Perturbação do sossego,54.0
16745160,2022-01-06,5071,Perturbação do sossego,144.0
16745266,2022-01-06,5071,Perturbação do sossego,22.0
16745300,2022-01-06,5071,Perturbação do sossego,5.0
16745416,2022-01-06,5071,Perturbação do sossego,25.0
16745507,2022-01-06,5071,Perturbação do sossego,25.0
16745550,2022-01-06,5071,Perturbação do sossego,115.0
16745711,2022-01-06,5071,Perturbação do sossego,122.0
16745901,2022-01-06,5071,Perturbação do sossego,69.0
16745924,2022-01-06,5071,Perturbação do sossego,22.0
16746032,2022-01-06,5071,Perturbação do sossego,69.0
16746040,2022-01-06,5071,Perturbação do sossego,
16746052,2022-01-06,5071,Perturbação do sossego,69.0
16746234,2022-01-06,5071,Perturbação do sossego,20.0
16746247,2022-01-06,5071,Perturbação do sossego,128.0
16746332,2022-01-06,5071,Perturbação do sossego,73.0
16746478,2022-01-06,5071,Perturbação do sossego,122.0
16746808,2022-01-06,5071,Perturbação do sossego,18.0
16747104,2022-01-06,5071,Perturbação do sossego,144.0
16747228,2022-01-06,5071,Perturbação do sossego,24.0
16747294,2022-01-06,5071,Perturbação do sossego,86.0
16747356,2022-01-06,5071,Perturbação do sossego,21.0
16747378,2022-01-06,5071,Perturbação do sossego,144.0
16747422,2022-01-06,5071,Perturbação do sossego,74.0
16747542,2022-01-06,5071,Perturbação do sossego,24.0
16747571,2022-01-06,5071,Perturbação do sossego,98.0
16747582,2022-01-06,5071,Perturbação do sossego,107.0
16747586,2022-01-06,5071,Perturbação do sossego,24.0
16747590,2022-01-06,5071,Perturbação do sossego,19.0
16747601,2022-01-06,5071,Perturbação do sossego,19.0
16747625,2022-01-06,5071,Perturbação do sossego,5.0
16747628,2022-01-06,5071,Perturbação do sossego,5.0
16747629,2022-01-06,5071,Perturbação do sossego,84.0
16747635,2022-01-06,5071,Perturbação do sossego,84.0
16747648,2022-01-06,5071,Perturbação do sossego,74.0
16747654,2022-01-07,5071,Perturbação do sossego,38.0
16747659,2022-01-07,5071,Perturbação do sossego,77.0
16747667,2022-01-07,5071,Perturbação do sossego,5.0
16747713,2022-01-07,5071,Perturbação do sossego,24.0
16747842,2022-01-07,5071,Perturbação do sossego,63.0
16747910,2022-01-07,5071,Perturbação do sossego,119.0
16748207,2022-01-07,5071,Perturbação do sossego,98.0
16748224,2022-01-07,5071,Perturbação do sossego,144.0
16748471,2022-01-07,5071,Perturbação do sossego,5.0
16748487,2022-01-07,5071,Perturbação do sossego,59.0
16748672,2022-01-07,5071,Perturbação do sossego,158.0
16748788,2022-01-07,5071,Perturbação do sossego,139.0
16749015,2022-01-07,5071,Perturbação do sossego,122.0
16749020,2022-01-07,5071,Perturbação do sossego,128.0
16749202,2022-01-07,5071,Perturbação do sossego,83.0
16749621,2022-01-07,5071,Perturbação do sossego,15.0
16749637,2022-01-07,5071,Perturbação do sossego,76.0
16749802,2022-01-07,5071,Perturbação do sossego,128.0
16750294,2022-01-07,5071,Perturbação do sossego,161.0
16750637,2022-01-07,5071,Perturbação do sossego,5.0
16750953,2022-01-07,5071,Perturbação do sossego,132.0
16751046,2022-01-07,5071,Perturbação do sossego,5.0
16751077,2022-01-07,5071,Perturbação do sossego,149.0
16751384,2022-01-07,5071,Perturbação do sossego,144.0
16751420,2022-01-07,5071,Perturbação do sossego,110.0
16751438,2022-01-07,5071,Perturbação do sossego,144.0
16751532,2022-01-07,5071,Perturbação do sossego,33.0
16751551,2022-01-07,5071,Perturbação do sossego,36.0
16751703,2022-01-07,5071,Perturbação do sossego,35.0
16751709,2022-01-07,5071,Perturbação do sossego,6.0
16751760,2022-01-07,5071,Perturbação do sossego,
16751775,2022-01-07,5071,Perturbação do sossego,20.0
16751785,2022-01-07,5071,Perturbação do sossego,24.0
16751791,2022-01-07,5071,Perturbação do sossego,18.0
16751796,2022-01-07,5071,Perturbação do sossego,63.0
16751802,2022-01-07,5071,Perturbação do sossego,36.0
16751805,2022-01-07,5071,Perturbação do sossego,20.0
16751809,2022-01-07,5071,Perturbação do sossego,66.0
16751841,2022-01-07,5071,Perturbação do sossego,148.0
16751846,2022-01-07,5071,Perturbação do sossego,
16751852,2022-01-07,5071,Perturbação do sossego,22.0
16751856,2022-01-07,5071,Perturbação do sossego,115.0
16751857,2022-01-07,5071,Perturbação do sossego,86.0
16751862,2022-01-07,5071,Perturbação do sossego,33.0
16751866,2022-01-07,5071,Perturbação do sossego,86.0
16751878,2022-01-07,5071,Perturbação do sossego,33.0
16751881,2022-01-07,5071,Perturbação do sossego,33.0
16751883,2022-01-07,5071,Perturbação do sossego,132.0
16751885,2022-01-07,5071,Perturbação do sossego,66.0
16751887,2022-01-07,5071,Perturbação do sossego,144.0
16751890,2022-01-07,5071,Perturbação do sossego,148.0
16751897,2022-01-07,5071,Perturbação do sossego,24.0
16751900,2022-01-07,5071,Perturbação do sossego,132.0
16751905,2022-01-07,5071,Perturbação do sossego,43.0
16751910,2022-01-07,5071,Perturbação do sossego,144.0
16751912,2022-01-07,5071,Perturbação do sossego,121.0
16751916,2022-01-07,5071,Perturbação do sossego,33.0
16751917,2022-01-07,5071,Perturbação do sossego,102.0
16751925,2022-01-07,5071,Perturbação do sossego,4.0
16751936,2022-01-08,5071,Perturbação do sossego,5.0
16751938,2022-01-08,5071,Perturbação do sossego,20.0
16751944,2022-01-08,5071,Perturbação do sossego,161.0
16751947,2022-01-08,5071,Perturbação do sossego,161.0
16751952,2022-01-08,5071,Perturbação do sossego,27.0
16751955,2022-01-08,5071,Perturbação do sossego,63.0
16751956,2022-01-08,5071,Perturbação do sossego,132.0
16751960,2022-01-08,5071,Perturbação do sossego,5.0
16751961,2022-01-08,5071,Perturbação do sossego,5.0
16751962,2022-01-08,5071,Perturbação do sossego,5.0
16751963,2022-01-08,5071,Perturbação do sossego,5.0
16751993,2022-01-08,5071,Perturbação do sossego,90.0
16751997,2022-01-08,5071,Perturbação do sossego,132.0
16752016,2022-01-08,5071,Perturbação do sossego,122.0
16752026,2022-01-08,5071,Perturbação do sossego,132.0
16752064,2022-01-08,5071,Perturbação do sossego,33.0
16752089,2022-01-08,5071,Perturbação do sossego,10.0
16752176,2022-01-08,5071,Perturbação do sossego,17.0
16752227,2022-01-08,5071,Perturbação do sossego,144.0
16752255,2022-01-08,5071,Perturbação do sossego,122.0
16752390,2022-01-08,5071,Perturbação do sossego,36.0
16752512,2022-01-08,5071,Perturbação do sossego,33.0
16752664,2022-01-08,5071,Perturbação do sossego,63.0
16753011,2022-01-08,5071,Perturbação do sossego,33.0
16753013,2022-01-08,5071,Perturbação do sossego,33.0
16753096,2022-01-08,5071,Perturbação do sossego,74.0
16753166,2022-01-08,5071,Perturbação do sossego,36.0
16753197,2022-01-08,5071,Perturbação do sossego,144.0
16753203,2022-01-08,5071,Perturbação do sossego,33.0
16753289,2022-01-08,5071,Perturbação do sossego,131.0
16753301,2022-01-08,5071,Perturbação do sossego,63.0
16753304,2022-01-08,5071,Perturbação do sossego,141.0
16753333,2022-01-08,5071,Perturbação do sossego,14.0
16753345,2022-01-08,5071,Perturbação do sossego,14.0
16753371,2022-01-08,5071,Perturbação do sossego,
16753380,2022-01-08,5071,Perturbação do sossego,69.0
16753390,2022-01-08,5071,Perturbação do sossego,44.0
16753488,2022-01-08,5071,Perturbação do sossego,65.0
16753527,2022-01-08,5071,Perturbação do sossego,144.0
16753583,2022-01-08,5071,Perturbação do sossego,144.0
16753621,2022-01-08,5071,Perturbação do sossego,152.0
16753634,2022-01-08,5071,Perturbação do sossego,83.0
16753647,2022-01-08,5071,Perturbação do sossego,7.0
16753652,2022-01-08,5071,Perturbação do sossego,24.0
16753661,2022-01-08,5071,Perturbação do sossego,144.0
16753673,2022-01-08,5071,Perturbação do sossego,101.0
16753693,2022-01-08,5071,Perturbação do sossego,43.0
16753695,2022-01-08,5071,Perturbação do sossego,24.0
16753699,2022-01-08,5071,Perturbação do sossego,15.0
16753711,2022-01-08,5071,Perturbação do sossego,152.0
16753743,2022-01-08,5071,Perturbação do sossego,132.0
16753779,2022-01-08,5071,Perturbação do sossego,53.0
16753805,2022-01-08,5071,Perturbação do sossego,149.0
16753826,2022-01-08,5071,Perturbação do sossego,141.0
16753830,2022-01-08,5071,Perturbação do sossego,50.0
16753857,2022-01-08,5071,Perturbação do sossego,15.0
16753863,2022-01-08,5071,Perturbação do sossego,72.0
16753889,2022-01-08,5071,Perturbação do sossego,76.0
16753907,2022-01-08,5071,Perturbação do sossego,42.0
16753916,2022-01-08,5071,Perturbação do sossego,71.0
16753929,2022-01-08,5071,Perturbação do sossego,37.0
16753931,2022-01-08,5071,Perturbação do sossego,74.0
16753942,2022-01-08,5071,Perturbação do sossego,5.0
16753945,2022-01-08,5071,Perturbação do sossego,24.0
16753947,2022-01-08,5071,Perturbação do sossego,61.0
16753956,2022-01-08,5071,Perturbação do sossego,124.0
16753957,2022-01-08,5071,Perturbação do sossego,128.0
16753958,2022-01-08,5071,Perturbação do sossego,124.0
16753960,2022-01-08,5071,Perturbação do sossego,66.0
16753977,2022-01-08,5071,Perturbação do sossego,116.0
16753986,2022-01-08,5071,Perturbação do sossego,63.0
16753990,2022-01-08,5071,Perturbação do sossego,132.0
16753993,2022-01-08,5071,Perturbação do sossego,99.0
16753996,2022-01-08,5071,Perturbação do sossego,103.0
16754013,2022-01-08,5071,Perturbação do sossego,14.0
16754018,2022-01-08,5071,Perturbação do sossego,5.0
16754020,2022-01-08,5071,Perturbação do sossego,14.0
16754024,2022-01-08,5071,Perturbação do sossego,122.0
16754027,2022-01-08,5071,Perturbação do sossego,144.0
16754032,2022-01-08,5071,Perturbação do sossego,132.0
16754035,2022-01-08,5071,Perturbação do sossego,14.0
16754042,2022-01-08,5071,Perturbação do sossego,20.0
16754054,2022-01-08,5071,Perturbação do sossego,5.0
16754059,2022-01-08,5071,Perturbação do sossego,5.0
16754064,2022-01-09,5071,Perturbação do sossego,5.0
16754066,2022-01-09,5071,Perturbação do sossego,144.0
16754069,2022-01-09,5071,Perturbação do sossego,144.0
16754073,2022-01-09,5071,Perturbação do sossego,20.0
16754082,2022-01-09,5071,Perturbação do sossego,5.0
16754086,2022-01-09,5071,Perturbação do sossego,5.0
16754089,2022-01-09,5071,Perturbação do sossego,161.0
16754091,2022-01-09,5071,Perturbação do sossego,82.0
16754092,2022-01-09,5071,Perturbação do sossego,99.0
16754094,2022-01-09,5071,Perturbação do sossego,132.0
16754095,2022-01-09,5071,Perturbação do sossego,21.0
16754096,2022-01-09,5071,Perturbação do sossego,26.0
16754103,2022-01-09,5071,Perturbação do sossego,10.0
16754104,2022-01-09,5071,Perturbação do sossego,116.0
16754108,2022-01-09,5071,Perturbação do sossego,43.0
16754111,2022-01-09,5071,Perturbação do sossego,74.0
16754117,2022-01-09,5071,Perturbação do sossego,128.0
16754120,2022-01-09,5071,Perturbação do sossego,144.0
16754121,2022-01-09,5071,Perturbação do sossego,5.0
16754123,2022-01-09,5071,Perturbação do sossego,76.0
16754126,2022-01-09,5071,Perturbação do sossego,27.0
16754128,2022-01-09,5071,Perturbação do sossego,132.0
16754131,2022-01-09,5071,Perturbação do sossego,20.0
16754134,2022-01-09,5071,Perturbação do sossego,20.0
16754145,2022-01-09,5071,Perturbação do sossego,128.0
16754158,2022-01-09,5071,Perturbação do sossego,158.0
16754159,2022-01-09,5071,Perturbação do sossego,158.0
16754163,2022-01-09,5071,Perturbação do sossego,144.0
16754169,2022-01-09,5071,Perturbação do sossego,116.0
16754173,2022-01-09,5071,Perturbação do sossego,5.0
16754196,2022-01-09,5071,Perturbação do sossego,17.0
16754203,2022-01-09,5071,Perturbação do sossego,17.0
16754219,2022-01-09,5071,Perturbação do sossego,10.0
16754262,2022-01-09,5071,Perturbação do sossego,99.0
16754298,2022-01-09,5071,Perturbação do sossego,139.0
16754336,2022-01-09,5071,Perturbação do sossego,128.0
16754356,2022-01-09,5071,Perturbação do sossego,12.0
16754475,2022-01-09,5071,Perturbação do sossego,127.0
16754592,2022-01-09,5071,Perturbação do sossego,122.0
16754602,2022-01-09,5071,Perturbação do sossego,96.0
16754619,2022-01-09,5071,Perturbação do sossego,38.0
16754652,2022-01-09,5071,Perturbação do sossego,26.0
16754662,2022-01-09,5071,Perturbação do sossego,132.0
16754685,2022-01-09,5071,Perturbação do sossego,63.0
16754687,2022-01-09,5071,Perturbação do sossego,24.0
16754697,2022-01-09,5071,Perturbação do sossego,25.0
16754777,2022-01-09,5071,Perturbação do sossego,132.0
16754799,2022-01-09,5071,Perturbação do sossego,20.0
16754828,2022-01-09,5071,Perturbação do sossego,63.0
16754833,2022-01-09,5071,Perturbação do sossego,63.0
16754835,2022-01-09,5071,Perturbação do sossego,66.0
16754841,2022-01-09,5071,Perturbação do sossego,33.0
16754880,2022-01-09,5071,Perturbação do sossego,50.0
16754883,2022-01-09,5071,Perturbação do sossego,91.0
16755013,2022-01-09,5071,Perturbação do sossego,91.0
16755030,2022-01-09,5071,Perturbação do sossego,141.0
16755067,2022-01-09,5071,Perturbação do sossego,61.0
16755069,2022-01-09,5071,Perturbação do sossego,61.0
16755070,2022-01-09,5071,Perturbação do sossego,61.0
16755074,2022-01-09,5071,Perturbação do sossego,61.0
16755118,2022-01-09,5071,Perturbação do sossego,14.0
16755124,2022-01-09,5071,Perturbação do sossego,99.0
16755126,2022-01-09,5071,Perturbação do sossego,99.0
16755134,2022-01-09,5071,Perturbação do sossego,61.0
16755154,2022-01-09,5071,Perturbação do sossego,63.0
16755199,2022-01-09,5071,Perturbação do sossego,63.0
16755224,2022-01-09,5071,Perturbação do sossego,76.0
16755237,2022-01-09,5071,Perturbação do sossego,42.0
16755240,2022-01-09,5071,Perturbação do sossego,42.0
16755244,2022-01-09,5071,Perturbação do sossego,42.0
16755251,2022-01-09,5071,Perturbação do sossego,42.0
16755262,2022-01-09,5071,Perturbação do sossego,36.0
16755326,2022-01-09,5071,Perturbação do sossego,146.0
16755334,2022-01-09,5071,Perturbação do sossego,91.0
16755341,2022-01-09,5071,Perturbação do sossego,36.0
16755345,2022-01-09,5071,Perturbação do sossego,146.0
16755397,2022-01-09,5071,Perturbação do sossego,102.0
16755445,2022-01-09,5071,Perturbação do sossego,144.0
16755450,2022-01-09,5071,Perturbação do sossego,144.0
16755477,2022-01-09,5071,Perturbação do sossego,18.0
16755478,2022-01-09,5071,Perturbação do sossego,18.0
16755480,2022-01-09,5071,Perturbação do sossego,110.0
16755483,2022-01-09,5071,Perturbação do sossego,132.0
16755486,2022-01-09,5071,Perturbação do sossego,132.0
