evento_id,evento,data_inicial,data_final,id_chamado
1,Rock in Rio,2022-09-02,2022-09-04,17661792
1,Rock in Rio,2022-09-02,2022-09-04,17661793
1,Rock in Rio,2022-09-02,2022-09-04,17661796
1,Rock in Rio,2022-09-02,2022-09-04,17661798
1,Rock in Rio,2022-09-02,2022-09-04,17661803
1,Rock in Rio,2022-09-02,2022-09-04,17661805
1,Rock in Rio,2022-09-02,2022-09-04,17661807
1,Rock in Rio,2022-09-02,2022-09-04,17661810
1,Rock in Rio,2022-09-02,2022-09-04,17661811
1,Rock in Rio,2022-09-02,2022-09-04,17661812
1,Rock in Rio,2022-09-02,2022-09-04,17661814
1,Rock in Rio,2022-09-02,2022-09-04,17661816
1,Rock in Rio,2022-09-02,2022-09-04,17661817
1,Rock in Rio,2022-09-02,2022-09-04,17661818
1,Rock in Rio,2022-09-02,2022-09-04,17661820
1,Rock in Rio,2022-09-02,2022-09-04,17661821
1,Rock in Rio,2022-09-02,2022-09-04,17661822
1,Rock in Rio,2022-09-02,2022-09-04,17661823
1,Rock in Rio,2022-09-02,2022-09-04,17661824
1,Rock in Rio,2022-09-02,2022-09-04,17661829
1,Rock in Rio,2022-09-02,2022-09-04,17661830
1,Rock in Rio,2022-09-02,2022-09-04,17661832
1,Rock in Rio,2022-09-02,2022-09-04,17661834
1,Rock in Rio,2022-09-02,2022-09-04,17661838
1,Rock in Rio,2022-09-02,2022-09-04,17661842
1,Rock in Rio,2022-09-02,2022-09-04,17661846
1,Rock in Rio,2022-09-02,2022-09-04,17661847
1,Rock in Rio,2022-09-02,2022-09-04,17661848
1,Rock in Rio,2022-09-02,2022-09-04,17661858
1,Rock in Rio,2022-09-02,2022-09-04,17661861
1,Rock in Rio,2022-09-02,2022-09-04,17661865
1,Rock in Rio,2022-09-02,2022-09-04,17661866
1,Rock in Rio,2022-09-02,2022-09-04,17661867
1,Rock in Rio,2022-09-02,2022-09-04,17661873
1,Rock in Rio,2022-09-02,2022-09-04,17661874
1,Rock in Rio,2022-09-02,2022-09-04,17661875
1,Rock in Rio,2022-09-02,2022-09-04,17661876
1,Rock in Rio,2022-09-02,2022-09-04,17661877
1,Rock in Rio,2022-09-02,2022-09-04,17661878
1,Rock in Rio,2022-09-02,2022-09-04,17661879
1,Rock in Rio,2022-09-02,2022-09-04,17661932
1,Rock in Rio,2022-09-02,2022-09-04,17661933
1,Rock in Rio,2022-09-02,2022-09-04,17661947
1,Rock in Rio,2022-09-02,2022-09-04,17661995
1,Rock in Rio,2022-09-02,2022-09-04,17662028
1,Rock in Rio,2022-09-02,2022-09-04,17662067
1,Rock in Rio,2022-09-02,2022-09-04,17662083
1,Rock in Rio,2022-09-02,2022-09-04,17662147
1,Rock in Rio,2022-09-02,2022-09-04,17662212
1,Rock in Rio,2022-09-02,2022-09-04,17662235
1,Rock in Rio,2022-09-02,2022-09-04,17662396
1,Rock in Rio,2022-09-02,2022-09-04,17662441
1,Rock in Rio,2022-09-02,2022-09-04,17662646
1,Rock in Rio,2022-09-02,2022-09-04,17662692
1,Rock in Rio,2022-09-02,2022-09-04,17662705
1,Rock in Rio,2022-09-02,2022-09-04,17662760
1,Rock in Rio,2022-09-02,2022-09-04,17662798
1,Rock in Rio,2022-09-02,2022-09-04,17662854
1,Rock in Rio,2022-09-02,2022-09-04,17662922
1,Rock in Rio,2022-09-02,2022-09-04,17663005
1,Rock in Rio,2022-09-02,2022-09-04,17663056
1,Rock in Rio,2022-09-02,2022-09-04,17663072
1,Rock in Rio,2022-09-02,2022-09-04,17663103
1,Rock in Rio,2022-09-02,2022-09-04,17663135
1,Rock in Rio,2022-09-02,2022-09-04,17663144
1,Rock in Rio,2022-09-02,2022-09-04,17663160
1,Rock in Rio,2022-09-02,2022-09-04,17663167
1,Rock in Rio,2022-09-02,2022-09-04,17663169
1,Rock in Rio,2022-09-02,2022-09-04,17663177
1,Rock in Rio,2022-09-02,2022-09-04,17663184
1,Rock in Rio,2022-09-02,2022-09-04,17663196
1,Rock in Rio,2022-09-02,2022-09-04,17663220
1,Rock in Rio,2022-09-02,2022-09-04,17663234
1,Rock in Rio,2022-09-02,2022-09-04,17663235
1,Rock in Rio,2022-09-02,2022-09-04,17663247
1,Rock in Rio,2022-09-02,2022-09-04,17663268
1,Rock in Rio,2022-09-02,2022-09-04,17663280
1,Rock in Rio,2022-09-02,2022-09-04,17663281
1,Rock in Rio,2022-09-02,2022-09-04,17663288
1,Rock in Rio,2022-09-02,2022-09-04,17663290
1,Rock in Rio,2022-09-02,2022-09-04,17663293
1,Rock in Rio,2022-09-02,2022-09-04,17663295
1,Rock in Rio,2022-09-02,2022-09-04,17663297
1,Rock in Rio,2022-09-02,2022-09-04,17663298
1,Rock in Rio,2022-09-02,2022-09-04,17663310
1,Rock in Rio,2022-09-02,2022-09-04,17663335
1,Rock in Rio,2022-09-02,2022-09-04,17663336
1,Rock in Rio,2022-09-02,2022-09-04,17663337
1,Rock in Rio,2022-09-02,2022-09-04,17663342
1,Rock in Rio,2022-09-02,2022-09-04,17663353
1,Rock in Rio,2022-09-02,2022-09-04,17663373
1,Rock in Rio,2022-09-02,2022-09-04,17663377
1,Rock in Rio,2022-09-02,2022-09-04,17663389
1,Rock in Rio,2022-09-02,2022-09-04,17663393
1,Rock in Rio,2022-09-02,2022-09-04,17663408
1,Rock in Rio,2022-09-02,2022-09-04,17663409
1,Rock in Rio,2022-09-02,2022-09-04,17663410
1,Rock in Rio,2022-09-02,2022-09-04,17663413
1,Rock in Rio,2022-09-02,2022-09-04,17663432
1,Rock in Rio,2022-09-02,2022-09-04,17663441
1,Rock in Rio,2022-09-02,2022-09-04,17663442
1,Rock in Rio,2022-09-02,2022-09-04,17663444
1,Rock in Rio,2022-09-02,2022-09-04,17663445
1,Rock in Rio,2022-09-02,2022-09-04,17663446
1,Rock in Rio,2022-09-02,2022-09-04,17663447
1,Rock in Rio,2022-09-02,2022-09-04,17663449
1,Rock in Rio,2022-09-02,2022-09-04,17663454
1,Rock in Rio,2022-09-02,2022-09-04,17663459
1,Rock in Rio,2022-09-02,2022-09-04,17663464
1,Rock in Rio,2022-09-02,2022-09-04,17663465
1,Rock in Rio,2022-09-02,2022-09-04,17663468
1,Rock in Rio,2022-09-02,2022-09-04,17663471
1,Rock in Rio,2022-09-02,2022-09-04,17663478
1,Rock in Rio,2022-09-02,2022-09-04,17663480
1,Rock in Rio,2022-09-02,2022-09-04,17663487
1,Rock in Rio,2022-09-02,2022-09-04,17663489
1,Rock in Rio,2022-09-02,2022-09-04,17663491
1,Rock in Rio,2022-09-02,2022-09-04,17663495
1,Rock in Rio,2022-09-02,2022-09-04,17663496
1,Rock in Rio,2022-09-02,2022-09-04,17663499
1,Rock in Rio,2022-09-02,2022-09-04,17663500
1,Rock in Rio,2022-09-02,2022-09-04,17663508
1,Rock in Rio,2022-09-02,2022-09-04,17663511
1,Rock in Rio,2022-09-02,2022-09-04,17663514
1,Rock in Rio,2022-09-02,2022-09-04,17663518
1,Rock in Rio,2022-09-02,2022-09-04,17663520
1,Rock in Rio,2022-09-02,2022-09-04,17663521
1,Rock in Rio,2022-09-02,2022-09-04,17663522
1,Rock in Rio,2022-09-02,2022-09-04,17663523
1,Rock in Rio,2022-09-02,2022-09-04,17663526
1,Rock in Rio,2022-09-02,2022-09-04,17663527
1,Rock in Rio,2022-09-02,2022-09-04,17663528
1,Rock in Rio,2022-09-02,2022-09-04,17663531
1,Rock in Rio,2022-09-02,2022-09-04,17663535
1,Rock in Rio,2022-09-02,2022-09-04,17663537
1,Rock in Rio,2022-09-02,2022-09-04,17663539
1,Rock in Rio,2022-09-02,2022-09-04,17663542
1,Rock in Rio,2022-09-02,2022-09-04,17663543
1,Rock in Rio,2022-09-02,2022-09-04,17663544
1,Rock in Rio,2022-09-02,2022-09-04,17663555
1,Rock in Rio,2022-09-02,2022-09-04,17663557
1,Rock in Rio,2022-09-02,2022-09-04,17663559
1,Rock in Rio,2022-09-02,2022-09-04,17663560
1,Rock in Rio,2022-09-02,2022-09-04,17663563
1,Rock in Rio,2022-09-02,2022-09-04,17663564
1,Rock in Rio,2022-09-02,2022-09-04,17663566
1,Rock in Rio,2022-09-02,2022-09-04,17663567
1,Rock in Rio,2022-09-02,2022-09-04,17663568
1,Rock in Rio,2022-09-02,2022-09-04,17663569
1,Rock in Rio,2022-09-02,2022-09-04,17663570
1,Rock in Rio,2022-09-02,2022-09-04,17663575
1,Rock in Rio,2022-09-02,2022-09-04,17663582
1,Rock in Rio,2022-09-02,2022-09-04,17663584
1,Rock in Rio,2022-09-02,2022-09-04,17663589
1,Rock in Rio,2022-09-02,2022-09-04,17663590
1,Rock in Rio,2022-09-02,2022-09-04,17663632
1,Rock in Rio,2022-09-02,2022-09-04,17663652
1,Rock in Rio,2022-09-02,2022-09-04,17663657
1,Rock in Rio,2022-09-02,2022-09-04,17663771
1,Rock in Rio,2022-09-02,2022-09-04,17663788
1,Rock in Rio,2022-09-02,2022-09-04,17663847
1,Rock in Rio,2022-09-02,2022-09-04,17663848
1,Rock in Rio,2022-09-02,2022-09-04,17663914
1,Rock in Rio,2022-09-02,2022-09-04,17663948
1,Rock in Rio,2022-09-02,2022-09-04,17663995
1,Rock in Rio,2022-09-02,2022-09-04,17664019
1,Rock in Rio,2022-09-02,2022-09-04,17664027
1,Rock in Rio,2022-09-02,2022-09-04,17664041
1,Rock in Rio,2022-09-02,2022-09-04,17664048
1,Rock in Rio,2022-09-02,2022-09-04,17664058
1,Rock in Rio,2022-09-02,2022-09-04,17664064
1,Rock in Rio,2022-09-02,2022-09-04,17664073
1,Rock in Rio,2022-09-02,2022-09-04,17664088
1,Rock in Rio,2022-09-02,2022-09-04,17664096
1,Rock in Rio,2022-09-02,2022-09-04,17664116
1,Rock in Rio,2022-09-02,2022-09-04,17664120
1,Rock in Rio,2022-09-02,2022-09-04,17664136
1,Rock in Rio,2022-09-02,2022-09-04,17664138
1,Rock in Rio,2022-09-02,2022-09-04,17664139
1,Rock in Rio,2022-09-02,2022-09-04,17664142
1,Rock in Rio,2022-09-02,2022-09-04,17664150
1,Rock in Rio,2022-09-02,2022-09-04,17664159
1,Rock in Rio,2022-09-02,2022-09-04,17664177
1,Rock in Rio,2022-09-02,2022-09-04,17664211
1,Rock in Rio,2022-09-02,2022-09-04,17664212
1,Rock in Rio,2022-09-02,2022-09-04,17664228
1,Rock in Rio,2022-09-02,2022-09-04,17664234
1,Rock in Rio,2022-09-02,2022-09-04,17664241
1,Rock in Rio,2022-09-02,2022-09-04,17664244
1,Rock in Rio,2022-09-02,2022-09-04,17664250
1,Rock in Rio,2022-09-02,2022-09-04,17664253
1,Rock in Rio,2022-09-02,2022-09-04,17664263
1,Rock in Rio,2022-09-02,2022-09-04,17664297
1,Rock in Rio,2022-09-02,2022-09-04,17664318
1,Rock in Rio,2022-09-02,2022-09-04,17664349
1,Rock in Rio,2022-09-02,2022-09-04,17664353
1,Rock in Rio,2022-09-02,2022-09-04,17664375
1,Rock in Rio,2022-09-02,2022-09-04,17664435
1,Rock in Rio,2022-09-02,2022-09-04,17664450
1,Rock in Rio,2022-09-02,2022-09-04,17664461
1,Rock in Rio,2022-09-02,2022-09-04,17664465
1,Rock in Rio,2022-09-02,2022-09-04,17664472
1,Rock in Rio,2022-09-02,2022-09-04,17664478
1,Rock in Rio,2022-09-02,2022-09-04,17664479
1,Rock in Rio,2022-09-02,2022-09-04,17664483
1,Rock in Rio,2022-09-02,2022-09-04,17664485
1,Rock in Rio,2022-09-02,2022-09-04,17664490
1,Rock in Rio,2022-09-02,2022-09-04,17664493
1,Rock in Rio,2022-09-02,2022-09-04,17664502
1,Rock in Rio,2022-09-02,2022-09-04,17664506
1,Rock in Rio,2022-09-02,2022-09-04,17664508
1,Rock in Rio,2022-09-02,2022-09-04,17664511
1,Rock in Rio,2022-09-02,2022-09-04,17664518
1,Rock in Rio,2022-09-02,2022-09-04,17664520
1,Rock in Rio,2022-09-02,2022-09-04,17664521
1,Rock in Rio,2022-09-02,2022-09-04,17664522
1,Rock in Rio,2022-09-02,2022-09-04,17664528
1,Rock in Rio,2022-09-02,2022-09-04,17664536
1,Rock in Rio,2022-09-02,2022-09-04,17664544
1,Rock in Rio,2022-09-02,2022-09-04,17664551
1,Rock in Rio,2022-09-02,2022-09-04,17664552
1,Rock in Rio,2022-09-02,2022-09-04,17664553
1,Rock in Rio,2022-09-02,2022-09-04,17664556
1,Rock in Rio,2022-09-02,2022-09-04,17664557
1,Rock in Rio,2022-09-02,2022-09-04,17664558
1,Rock in Rio,2022-09-02,2022-09-04,17664560
1,Rock in Rio,2022-09-02,2022-09-04,17664564
1,Rock in Rio,2022-09-02,2022-09-04,17664566
1,Rock in Rio,2022-09-02,2022-09-04,17664568
1,Rock in Rio,2022-09-02,2022-09-04,17664569
1,Rock in Rio,2022-09-02,2022-09-04,17664570
1,Rock in Rio,2022-09-02,2022-09-04,17664571
1,Rock in Rio,2022-09-02,2022-09-04,17664573
1,Rock in Rio,2022-09-02,2022-09-04,17664575
1,Rock in Rio,2022-09-02,2022-09-04,17664578
1,Rock in Rio,2022-09-02,2022-09-04,17664581
1,Rock in Rio,2022-09-02,2022-09-04,17664583
1,Rock in Rio,2022-09-02,2022-09-04,17664588
1,Rock in Rio,2022-09-02,2022-09-04,17664591
1,Rock in Rio,2022-09-02,2022-09-04,17664592
1,Rock in Rio,2022-09-02,2022-09-04,17664594
1,Rock in Rio,2022-09-02,2022-09-04,17664598
1,Rock in Rio,2022-09-02,2022-09-04,17664599
1,Rock in Rio,2022-09-02,2022-09-04,17664616
1,Rock in Rio,2022-09-02,2022-09-04,17664626
1,Rock in Rio,2022-09-02,2022-09-04,17664629
1,Rock in Rio,2022-09-02,2022-09-04,17664630
1,Rock in Rio,2022-09-02,2022-09-04,17664632
1,Rock in Rio,2022-09-02,2022-09-04,17664633
1,Rock in Rio,2022-09-02,2022-09-04,17664634
1,Rock in Rio,2022-09-02,2022-09-04,17664636
1,Rock in Rio,2022-09-02,2022-09-04,17664637
1,Rock in Rio,2022-09-02,2022-09-04,17664639
1,Rock in Rio,2022-09-02,2022-09-04,17664640
1,Rock in Rio,2022-09-02,2022-09-04,17664641
1,Rock in Rio,2022-09-02,2022-09-04,17664643
1,Rock in Rio,2022-09-02,2022-09-04,17664644
1,Rock in Rio,2022-09-02,2022-09-04,17664646
1,Rock in Rio,2022-09-02,2022-09-04,17664647
1,Rock in Rio,2022-09-02,2022-09-04,17664648
1,Rock in Rio,2022-09-02,2022-09-04,17664649
1,Rock in Rio,2022-09-02,2022-09-04,17664650
1,Rock in Rio,2022-09-02,2022-09-04,17664651
1,Rock in Rio,2022-09-02,2022-09-04,17664652
1,Rock in Rio,2022-09-02,2022-09-04,17664654
1,Rock in Rio,2022-09-02,2022-09-04,17664656
1,Rock in Rio,2022-09-02,2022-09-04,17664657
1,Rock in Rio,2022-09-02,2022-09-04,17664661
1,Rock in Rio,2022-09-02,2022-09-04,17664662
1,Rock in Rio,2022-09-02,2022-09-04,17664664
1,Rock in Rio,2022-09-02,2022-09-04,17664665
1,Rock in Rio,2022-09-02,2022-09-04,17664666
1,Rock in Rio,2022-09-02,2022-09-04,17664667
1,Rock in Rio,2022-09-02,2022-09-04,17664668
1,Rock in Rio,2022-09-02,2022-09-04,17664669
1,Rock in Rio,2022-09-02,2022-09-04,17664673
1,Rock in Rio,2022-09-02,2022-09-04,17664674
1,Rock in Rio,2022-09-02,2022-09-04,17664675
1,Rock in Rio,2022-09-02,2022-09-04,17664677
1,Rock in Rio,2022-09-02,2022-09-04,17664678
1,Rock in Rio,2022-09-02,2022-09-04,17664679
1,Rock in Rio,2022-09-02,2022-09-04,17664680
1,Rock in Rio,2022-09-02,2022-09-04,17664681
1,Rock in Rio,2022-09-02,2022-09-04,17664683
1,Rock in Rio,2022-09-02,2022-09-04,17664684
1,Rock in Rio,2022-09-02,2022-09-04,17664685
1,Rock in Rio,2022-09-02,2022-09-04,17664689
1,Rock in Rio,2022-09-02,2022-09-04,17664690
1,Rock in Rio,2022-09-02,2022-09-04,17664691
1,Rock in Rio,2022-09-02,2022-09-04,17664705
1,Rock in Rio,2022-09-02,2022-09-04,17664707
1,Rock in Rio,2022-09-02,2022-09-04,17664710
1,Rock in Rio,2022-09-02,2022-09-04,17664711
2,Rock in Rio,2022-09-08,2022-09-11,17674555
2,Rock in Rio,2022-09-08,2022-09-11,17674556
2,Rock in Rio,2022-09-08,2022-09-11,17674557
2,Rock in Rio,2022-09-08,2022-09-11,17674558
2,Rock in Rio,2022-09-08,2022-09-11,17674559
2,Rock in Rio,2022-09-08,2022-09-11,17674560
2,Rock in Rio,2022-09-08,2022-09-11,17674562
2,Rock in Rio,2022-09-08,2022-09-11,17674563
2,Rock in Rio,2022-09-08,2022-09-11,17674569
2,Rock in Rio,2022-09-08,2022-09-11,17674570
2,Rock in Rio,2022-09-08,2022-09-11,17674571
2,Rock in Rio,2022-09-08,2022-09-11,17674572
2,Rock in Rio,2022-09-08,2022-09-11,17674585
2,Rock in Rio,2022-09-08,2022-09-11,17674592
2,Rock in Rio,2022-09-08,2022-09-11,17674600
2,Rock in Rio,2022-09-08,2022-09-11,17674601
2,Rock in Rio,2022-09-08,2022-09-11,17674604
2,Rock in Rio,2022-09-08,2022-09-11,17674606
2,Rock in Rio,2022-09-08,2022-09-11,17674607
2,Rock in Rio,2022-09-08,2022-09-11,17674608
2,Rock in Rio,2022-09-08,2022-09-11,17674645
2,Rock in Rio,2022-09-08,2022-09-11,17674656
2,Rock in Rio,2022-09-08,2022-09-11,17674700
2,Rock in Rio,2022-09-08,2022-09-11,17674858
2,Rock in Rio,2022-09-08,2022-09-11,17674906
2,Rock in Rio,2022-09-08,2022-09-11,17675105
2,Rock in Rio,2022-09-08,2022-09-11,17675138
2,Rock in Rio,2022-09-08,2022-09-11,17675226
2,Rock in Rio,2022-09-08,2022-09-11,17675233
2,Rock in Rio,2022-09-08,2022-09-11,17675523
2,Rock in Rio,2022-09-08,2022-09-11,17675564
2,Rock in Rio,2022-09-08,2022-09-11,17675595
2,Rock in Rio,2022-09-08,2022-09-11,17675597
2,Rock in Rio,2022-09-08,2022-09-11,17675599
2,Rock in Rio,2022-09-08,2022-09-11,17675607
2,Rock in Rio,2022-09-08,2022-09-11,17675609
2,Rock in Rio,2022-09-08,2022-09-11,17675613
2,Rock in Rio,2022-09-08,2022-09-11,17675616
2,Rock in Rio,2022-09-08,2022-09-11,17675658
2,Rock in Rio,2022-09-08,2022-09-11,17675669
2,Rock in Rio,2022-09-08,2022-09-11,17675685
2,Rock in Rio,2022-09-08,2022-09-11,17675718
2,Rock in Rio,2022-09-08,2022-09-11,17675769
2,Rock in Rio,2022-09-08,2022-09-11,17675864
2,Rock in Rio,2022-09-08,2022-09-11,17675927
2,Rock in Rio,2022-09-08,2022-09-11,17676021
2,Rock in Rio,2022-09-08,2022-09-11,17676107
2,Rock in Rio,2022-09-08,2022-09-11,17676419
2,Rock in Rio,2022-09-08,2022-09-11,17676449
2,Rock in Rio,2022-09-08,2022-09-11,17676599
2,Rock in Rio,2022-09-08,2022-09-11,17676664
2,Rock in Rio,2022-09-08,2022-09-11,17676722
2,Rock in Rio,2022-09-08,2022-09-11,17676852
2,Rock in Rio,2022-09-08,2022-09-11,17676859
2,Rock in Rio,2022-09-08,2022-09-11,17677244
2,Rock in Rio,2022-09-08,2022-09-11,17677555
2,Rock in Rio,2022-09-08,2022-09-11,17677617
2,Rock in Rio,2022-09-08,2022-09-11,17677705
2,Rock in Rio,2022-09-08,2022-09-11,17677726
2,Rock in Rio,2022-09-08,2022-09-11,17677761
2,Rock in Rio,2022-09-08,2022-09-11,17677827
2,Rock in Rio,2022-09-08,2022-09-11,17677832
2,Rock in Rio,2022-09-08,2022-09-11,17677970
2,Rock in Rio,2022-09-08,2022-09-11,17677997
2,Rock in Rio,2022-09-08,2022-09-11,17678002
2,Rock in Rio,2022-09-08,2022-09-11,17678035
2,Rock in Rio,2022-09-08,2022-09-11,17678169
2,Rock in Rio,2022-09-08,2022-09-11,17678174
2,Rock in Rio,2022-09-08,2022-09-11,17678180
2,Rock in Rio,2022-09-08,2022-09-11,17678186
2,Rock in Rio,2022-09-08,2022-09-11,17678197
2,Rock in Rio,2022-09-08,2022-09-11,17678200
2,Rock in Rio,2022-09-08,2022-09-11,17678214
2,Rock in Rio,2022-09-08,2022-09-11,17678280
2,Rock in Rio,2022-09-08,2022-09-11,17678285
2,Rock in Rio,2022-09-08,2022-09-11,17678408
2,Rock in Rio,2022-09-08,2022-09-11,17678426
2,Rock in Rio,2022-09-08,2022-09-11,17678445
2,Rock in Rio,2022-09-08,2022-09-11,17678478
2,Rock in Rio,2022-09-08,2022-09-11,17678482
2,Rock in Rio,2022-09-08,2022-09-11,17678497
2,Rock in Rio,2022-09-08,2022-09-11,17678499
2,Rock in Rio,2022-09-08,2022-09-11,17678501
2,Rock in Rio,2022-09-08,2022-09-11,17678512
2,Rock in Rio,2022-09-08,2022-09-11,17678519
2,Rock in Rio,2022-09-08,2022-09-11,17678530
2,Rock in Rio,2022-09-08,2022-09-11,17678532
2,Rock in Rio,2022-09-08,2022-09-11,17678535
2,Rock in Rio,2022-09-08,2022-09-11,17678541
2,Rock in Rio,2022-09-08,2022-09-11,17678546
2,Rock in Rio,2022-09-08,2022-09-11,17678557
2,Rock in Rio,2022-09-08,2022-09-11,17678562
2,Rock in Rio,2022-09-08,2022-09-11,17678575
2,Rock in Rio,2022-09-08,2022-09-11,17678578
2,Rock in Rio,2022-09-08,2022-09-11,17678586
2,Rock in Rio,2022-09-08,2022-09-11,17678587
2,Rock in Rio,2022-09-08,2022-09-11,17678615
2,Rock in Rio,2022-09-08,2022-09-11,17678617
2,Rock in Rio,2022-09-08,2022-09-11,17678618
2,Rock in Rio,2022-09-08,2022-09-11,17678619
2,Rock in Rio,2022-09-08,2022-09-11,17678630
2,Rock in Rio,2022-09-08,2022-09-11,17678633
2,Rock in Rio,2022-09-08,2022-09-11,17678638
2,Rock in Rio,2022-09-08,2022-09-11,17678643
2,Rock in Rio,2022-09-08,2022-09-11,17678658
2,Rock in Rio,2022-09-08,2022-09-11,17678673
2,Rock in Rio,2022-09-08,2022-09-11,17678719
2,Rock in Rio,2022-09-08,2022-09-11,17678720
2,Rock in Rio,2022-09-08,2022-09-11,17678721
2,Rock in Rio,2022-09-08,2022-09-11,17678787
2,Rock in Rio,2022-09-08,2022-09-11,17678788
2,Rock in Rio,2022-09-08,2022-09-11,17679149
2,Rock in Rio,2022-09-08,2022-09-11,17679195
2,Rock in Rio,2022-09-08,2022-09-11,17679247
2,Rock in Rio,2022-09-08,2022-09-11,17679250
2,Rock in Rio,2022-09-08,2022-09-11,17679254
2,Rock in Rio,2022-09-08,2022-09-11,17679299
2,Rock in Rio,2022-09-08,2022-09-11,17679308
2,Rock in Rio,2022-09-08,2022-09-11,17679350
2,Rock in Rio,2022-09-08,2022-09-11,17679379
2,Rock in Rio,2022-09-08,2022-09-11,17679390
2,Rock in Rio,2022-09-08,2022-09-11,17679414
2,Rock in Rio,2022-09-08,2022-09-11,17679482
2,Rock in Rio,2022-09-08,2022-09-11,17679527
2,Rock in Rio,2022-09-08,2022-09-11,17679543
2,Rock in Rio,2022-09-08,2022-09-11,17679633
2,Rock in Rio,2022-09-08,2022-09-11,17679721
2,Rock in Rio,2022-09-08,2022-09-11,17679746
2,Rock in Rio,2022-09-08,2022-09-11,17679835
2,Rock in Rio,2022-09-08,2022-09-11,17679952
2,Rock in Rio,2022-09-08,2022-09-11,17679986
2,Rock in Rio,2022-09-08,2022-09-11,17680063
2,Rock in Rio,2022-09-08,2022-09-11,17680070
2,Rock in Rio,2022-09-08,2022-09-11,17680118
2,Rock in Rio,2022-09-08,2022-09-11,17680159
2,Rock in Rio,2022-09-08,2022-09-11,17680197
2,Rock in Rio,2022-09-08,2022-09-11,17680211
2,Rock in Rio,2022-09-08,2022-09-11,17680261
2,Rock in Rio,2022-09-08,2022-09-11,17680262
2,Rock in Rio,2022-09-08,2022-09-11,17680263
2,Rock in Rio,2022-09-08,2022-09-11,17680482
2,Rock in Rio,2022-09-08,2022-09-11,17680633
2,Rock in Rio,2022-09-08,2022-09-11,17680675
2,Rock in Rio,2022-09-08,2022-09-11,17680989
2,Rock in Rio,2022-09-08,2022-09-11,17680991
2,Rock in Rio,2022-09-08,2022-09-11,17680995
2,Rock in Rio,2022-09-08,2022-09-11,17681072
2,Rock in Rio,2022-09-08,2022-09-11,17681075
2,Rock in Rio,2022-09-08,2022-09-11,17681117
2,Rock in Rio,2022-09-08,2022-09-11,17681143
2,Rock in Rio,2022-09-08,2022-09-11,17681150
2,Rock in Rio,2022-09-08,2022-09-11,17681233
2,Rock in Rio,2022-09-08,2022-09-11,17681300
2,Rock in Rio,2022-09-08,2022-09-11,17681301
2,Rock in Rio,2022-09-08,2022-09-11,17681302
2,Rock in Rio,2022-09-08,2022-09-11,17681305
2,Rock in Rio,2022-09-08,2022-09-11,17681312
2,Rock in Rio,2022-09-08,2022-09-11,17681327
2,Rock in Rio,2022-09-08,2022-09-11,17681341
2,Rock in Rio,2022-09-08,2022-09-11,17681343
2,Rock in Rio,2022-09-08,2022-09-11,17681473
2,Rock in Rio,2022-09-08,2022-09-11,17681564
2,Rock in Rio,2022-09-08,2022-09-11,17681631
2,Rock in Rio,2022-09-08,2022-09-11,17681695
2,Rock in Rio,2022-09-08,2022-09-11,17681811
2,Rock in Rio,2022-09-08,2022-09-11,17681850
2,Rock in Rio,2022-09-08,2022-09-11,17681869
2,Rock in Rio,2022-09-08,2022-09-11,17681874
2,Rock in Rio,2022-09-08,2022-09-11,17681915
2,Rock in Rio,2022-09-08,2022-09-11,17681970
2,Rock in Rio,2022-09-08,2022-09-11,17681999
2,Rock in Rio,2022-09-08,2022-09-11,17682040
2,Rock in Rio,2022-09-08,2022-09-11,17682041
2,Rock in Rio,2022-09-08,2022-09-11,17682105
2,Rock in Rio,2022-09-08,2022-09-11,17682106
2,Rock in Rio,2022-09-08,2022-09-11,17682133
2,Rock in Rio,2022-09-08,2022-09-11,17682164
2,Rock in Rio,2022-09-08,2022-09-11,17682218
2,Rock in Rio,2022-09-08,2022-09-11,17682226
2,Rock in Rio,2022-09-08,2022-09-11,17682241
2,Rock in Rio,2022-09-08,2022-09-11,17682243
2,Rock in Rio,2022-09-08,2022-09-11,17682287
2,Rock in Rio,2022-09-08,2022-09-11,17682318
2,Rock in Rio,2022-09-08,2022-09-11,17682322
2,Rock in Rio,2022-09-08,2022-09-11,17682327
2,Rock in Rio,2022-09-08,2022-09-11,17682330
2,Rock in Rio,2022-09-08,2022-09-11,17682337
2,Rock in Rio,2022-09-08,2022-09-11,17682381
2,Rock in Rio,2022-09-08,2022-09-11,17682389
2,Rock in Rio,2022-09-08,2022-09-11,17682406
2,Rock in Rio,2022-09-08,2022-09-11,17682411
2,Rock in Rio,2022-09-08,2022-09-11,17682422
2,Rock in Rio,2022-09-08,2022-09-11,17682424
2,Rock in Rio,2022-09-08,2022-09-11,17682426
2,Rock in Rio,2022-09-08,2022-09-11,17682436
2,Rock in Rio,2022-09-08,2022-09-11,17682438
2,Rock in Rio,2022-09-08,2022-09-11,17682439
2,Rock in Rio,2022-09-08,2022-09-11,17682443
2,Rock in Rio,2022-09-08,2022-09-11,17682444
2,Rock in Rio,2022-09-08,2022-09-11,17682451
2,Rock in Rio,2022-09-08,2022-09-11,17682453
2,Rock in Rio,2022-09-08,2022-09-11,17682454
2,Rock in Rio,2022-09-08,2022-09-11,17682462
2,Rock in Rio,2022-09-08,2022-09-11,17682463
2,Rock in Rio,2022-09-08,2022-09-11,17682464
2,Rock in Rio,2022-09-08,2022-09-11,17682465
